 &plot nbnd=  36, nks=    36 /
            0.000000  0.000000  0.000000
            0.266600  0.307843  0.000000
 -114.290 -114.290  -68.475  -68.474  -68.472  -68.472  -68.472  -68.471   -8.118   -7.762
    3.421    3.637    3.788    3.954    4.185    4.317    4.529    4.671    4.844    5.062
    5.369    6.172    6.716    7.056    8.282    8.337   13.744   16.703   17.429   17.845
   19.972   20.871   21.496   23.523   24.758   26.551
            0.399900  0.461707  0.000000
 -114.290 -114.290  -68.475  -68.474  -68.473  -68.472  -68.472  -68.471   -7.895   -7.764
    3.514    3.802    4.005    4.058    4.315    4.382    4.622    4.683    4.881    4.897
    5.492    5.788    5.956    6.906    7.595    7.869   15.720   16.698   16.847   17.489
   19.669   20.509   21.726   22.239   24.227   28.792
            0.533300  0.615744  0.000000
 -114.290 -114.290  -68.475  -68.474  -68.472  -68.472  -68.472  -68.471   -8.020   -7.751
    3.527    3.634    3.873    3.982    4.272    4.376    4.526    4.661    4.860    5.121
    5.333    6.115    6.519    6.602    8.010    8.100   14.523   16.790   17.605   17.628
   19.976   20.523   20.758   23.495   24.376   27.132
            0.666600  0.769723  0.000000
 -114.290 -114.290  -68.475  -68.474  -68.472  -68.472  -68.471  -68.471   -8.159   -7.771
    3.330    3.650    3.766    3.977    4.133    4.291    4.549    4.684    4.839    5.032
    5.336    6.059    6.896    7.371    8.362    8.555   13.367   16.576   17.070   17.857
   20.016   21.510   22.435   23.045   24.744   27.209
            0.666600  0.769723  0.062213
 -114.290 -114.290  -68.475  -68.474  -68.472  -68.472  -68.471  -68.471   -8.149   -7.780
    3.319    3.621    3.772    3.966    4.121    4.231    4.561    4.688    4.834    4.994
    5.456    6.116    6.879    7.402    8.373    8.527   13.391   16.343   17.227   17.879
   20.012   21.554   22.439   23.019   24.452   27.348
            0.666600  0.769723  0.124426
 -114.290 -114.290  -68.475  -68.474  -68.472  -68.472  -68.471  -68.471   -8.121   -7.806
    3.291    3.536    3.793    3.943    4.088    4.119    4.599    4.698    4.821    4.943
    5.656    6.252    6.889    7.493    8.377    8.448   13.480   15.905   17.453   17.940
   19.988   21.616   22.452   22.949   23.991   27.391
            0.666600  0.769723  0.186640
 -114.290 -114.290  -68.475  -68.474  -68.472  -68.472  -68.471  -68.471   -8.077   -7.848
    3.259    3.422    3.826    3.923    4.031    4.040    4.654    4.713    4.802    4.892
    5.826    6.308    7.082    7.632    8.307    8.323   13.666   15.400   17.650   18.010
   19.993   21.441   22.485   22.848   23.957   26.985
            0.666600  0.769723  0.248853
 -114.290 -114.290  -68.475  -68.474  -68.472  -68.472  -68.471  -68.471   -8.021   -7.901
    3.242    3.321    3.871    3.921    3.974    3.983    4.716    4.733    4.779    4.838
    5.973    6.233    7.442    7.801    8.121    8.164   13.972   14.880   17.817   18.024
   20.141   20.980   22.544   22.736   24.480   26.201
            0.666600  0.769723  0.311066
 -114.290 -114.290  -68.475  -68.475  -68.472  -68.472  -68.471  -68.471   -7.961   -7.961
    3.259    3.259    3.925    3.925    3.938    3.938    4.755    4.755    4.779    4.779
    6.110    6.110    7.818    7.818    7.984    7.984   14.389   14.389   17.951   17.951
   20.490   20.490   22.630   22.630   25.298   25.298
            0.533300  0.615744  0.311066
 -114.290 -114.290  -68.475  -68.475  -68.472  -68.472  -68.471  -68.471   -7.878   -7.878
    3.391    3.391    3.876    3.876    4.051    4.051    4.744    4.744    4.890    4.890
    5.868    5.868    7.217    7.217    7.929    7.929   15.257   15.257   17.865   17.865
   19.268   19.268   23.074   23.074   25.799   25.799
            0.399900  0.461707  0.311066
