 &plot nbnd=  36, nks=    36 /
            0.000000  0.000000  0.000000
            0.000000  0.000000  0.250045
 -113.701 -113.689  -67.874  -67.868  -67.865  -67.865  -67.863  -67.863   -7.501   -7.415
   -0.759   -0.726   -0.726   -0.651   -0.651   -0.592    0.583    0.583    0.679    0.679
    4.127    5.553    6.909    6.909    7.192    7.192   12.815   14.035   19.422   20.894
   22.918   22.918   23.283   23.283   27.692   28.674
            0.000000  0.000000  0.187534
 -113.705 -113.681  -67.877  -67.867  -67.866  -67.866  -67.862  -67.862   -7.536   -7.374
   -0.753   -0.750   -0.750   -0.606   -0.606   -0.376    0.531    0.531    0.712    0.712
    3.403    6.213    6.779    6.779    7.317    7.317   12.164   14.524   18.926   21.830
   22.830   22.830   23.541   23.541   27.277   29.055
            0.000000  0.000000  0.125023
 -113.708 -113.675  -67.880  -67.867  -67.867  -67.866  -67.861  -67.861   -7.561   -7.343
   -0.763   -0.763   -0.723   -0.564   -0.564   -0.069    0.486    0.486    0.735    0.735
    2.712    6.675    6.675    6.799    7.415    7.415   11.559   14.891   18.588   22.794
   22.794   22.820   23.804   23.804   26.915   28.570
            0.000000  0.000000  0.062511
 -113.709 -113.670  -67.882  -67.867  -67.867  -67.865  -67.861  -67.861   -7.575   -7.324
   -0.769   -0.769   -0.694   -0.535   -0.535    0.279    0.454    0.454    0.746    0.746
    2.125    6.607    6.607    7.239    7.478    7.478   11.096   15.117   18.395   22.787
